track_id,name,artist,genre,year,preview_url
465,Approaching Menace,µ-Ziq,Electronic,1997,https://p.scdn.co/mp3-preview/5a1570b2dab2a87e47d971536332e3b13c918153?cid=774b29d4f13844c495f206cafdad9c86
466,S. Dreams,Smolik,,2006,https://p.scdn.co/mp3-preview/6ec2f6202fe0bf8ce759ba92e9812a7906c43f2f?cid=774b29d4f13844c495f206cafdad9c86
467,If You Let Me Stay,Terence Trent D'Arby,,2012,https://p.scdn.co/mp3-preview/4916f148d153a6df2fe5a40b64579890dba8e811?cid=774b29d4f13844c495f206cafdad9c86
468,Athene,Hercules and Love Affair,Electronic,2008,https://p.scdn.co/mp3-preview/513d664979700c80e83346e725b9498f829b3157?cid=774b29d4f13844c495f206cafdad9c86
469,Loreley,Blackmore's Night,,2003,https://p.scdn.co/mp3-preview/8c9c3c994a18047d0486571d9289e60c3d27a663?cid=774b29d4f13844c495f206cafdad9c86
470,In The Eyes Of God,The Crimson Armada,,2009,https://p.scdn.co/mp3-preview/a470a2e5fb8065bcbf2343f2ee836a5b08679e49?cid=774b29d4f13844c495f206cafdad9c86
471,The Sleeping Beauty,Tiamat,Rock,1992,https://p.scdn.co/mp3-preview/90585dc1d5558361a0d8d4413dff14d16593df22?cid=774b29d4f13844c495f206cafdad9c86
472,Broken Man,Boys Like Girls,,2007,https://p.scdn.co/mp3-preview/198aa96edc25cb96940516fa9e5156f4a3709074?cid=774b29d4f13844c495f206cafdad9c86
473,New Design,Thousand Foot Krutch,,2009,https://p.scdn.co/mp3-preview/7df022729b53134986bb858e07435135b8e21a64?cid=774b29d4f13844c495f206cafdad9c86
474,Svampfest,Finntroll,,1999,https://p.scdn.co/mp3-preview/2826990de9979acd866afdad0fe130577d55b52d?cid=774b29d4f13844c495f206cafdad9c86
475,Room to Breathe,You Me at Six,Rock,2014,https://p.scdn.co/mp3-preview/f58ce7aa8ac8d8c865f658aaf146f5ce65133c15?cid=774b29d4f13844c495f206cafdad9c86
476,If I Knew Then,Lady Antebellum,,2010,https://p.scdn.co/mp3-preview/702fb14810908968f46dd9e156b5989a2bb33fec?cid=774b29d4f13844c495f206cafdad9c86
477,Flaming Telepaths,Blue Öyster Cult,Folk,1973,https://p.scdn.co/mp3-preview/c938166b881e0b3c14bbbf348f7bc930c5bfbf3e?cid=774b29d4f13844c495f206cafdad9c86
478,Be My Angel,Mazzy Star,,1990,https://p.scdn.co/mp3-preview/b37ccba483e795e557d0a8cd9e37dfd28f895d8e?cid=774b29d4f13844c495f206cafdad9c86
479,The Blue Nun,Beastie Boys,Rap,1992,https://p.scdn.co/mp3-preview/f376ce39956277204a6dcc57e4bb16bdf6a3c42b?cid=774b29d4f13844c495f206cafdad9c86
480,Vicarious,Tool,Rap,2006,https://p.scdn.co/mp3-preview/af5b7252484b9aee340c639497d6b2aa4c7ee390?cid=774b29d4f13844c495f206cafdad9c86
481,All Turns Black,Hypocrisy,,2002,https://p.scdn.co/mp3-preview/ab253cbd28b362e973438a3499eba60bd674552a?cid=774b29d4f13844c495f206cafdad9c86
482,Age Of Innocence,Iron Maiden,Metal,2003,https://p.scdn.co/mp3-preview/147f088d1fc764d2e66e28dcc238a64a8de3f79b?cid=774b29d4f13844c495f206cafdad9c86
483,The Holy One,Gothminister,,2003,https://p.scdn.co/mp3-preview/61fe833e45b7072b2ccf6b98ea12214adc3e590a?cid=774b29d4f13844c495f206cafdad9c86
484,Deep Silent Complete,Nightwish,Metal,2000,https://p.scdn.co/mp3-preview/a5cfd42434e53d250dd54524b361da847c6d3d78?cid=774b29d4f13844c495f206cafdad9c86
485,New Amsterdam,Travis,,2007,https://p.scdn.co/mp3-preview/d3db0c6dc0010d78b15b226844aec72bbc8178f9?cid=774b29d4f13844c495f206cafdad9c86
486,Cluster,Boom Boom Satellites,,2007,https://p.scdn.co/mp3-preview/3cf8c4a07ea2136a27aac6b51e17c6ddf5feebe9?cid=774b29d4f13844c495f206cafdad9c86
487,Make Me Smile,Chicago,Reggae,2010,https://p.scdn.co/mp3-preview/39351e3f08d227cce83fd3b30be36062967aa966?cid=774b29d4f13844c495f206cafdad9c86
488,Five Becomes Four,Yellowcard,,2007,https://p.scdn.co/mp3-preview/299a30e16ef86988f7a8024bb61b453def58dc45?cid=774b29d4f13844c495f206cafdad9c86
489,2-1,Imogen Heap,,2009,https://p.scdn.co/mp3-preview/a9b84897f9d2c71a83251a910e3b11fdde8479e6?cid=774b29d4f13844c495f206cafdad9c86
490,Reminiscing,Little River Band,,2010,https://p.scdn.co/mp3-preview/def7019f0de382c82cb4614bf2c465825ba084d6?cid=774b29d4f13844c495f206cafdad9c86
491,Adrift for Days,Tipper,Electronic,2003,https://p.scdn.co/mp3-preview/a0e59ea8b08cf471e0a50af7b6347ce78a6a909b?cid=774b29d4f13844c495f206cafdad9c86
492,The Long Way Home,Lindstrøm,New Age,2009,https://p.scdn.co/mp3-preview/a268c196aa37da0a03ac8cd6bf33c662b7f16440?cid=774b29d4f13844c495f206cafdad9c86
493,Black Diamonds,Therion,,1998,https://p.scdn.co/mp3-preview/6b6574bd94c905c7e307991a1bcdce8cf76aeefd?cid=774b29d4f13844c495f206cafdad9c86
494,Be Mine Tonight,Blackmore's Night,,2006,https://p.scdn.co/mp3-preview/4e0361cc55ce51a798df99c040a7aa11d1b4f88c?cid=774b29d4f13844c495f206cafdad9c86
495,Hora soarelui,Negură Bunget,Rock,2011,https://p.scdn.co/mp3-preview/8d4315718fd2fa9bb41b8e1343da33983978ac0d?cid=774b29d4f13844c495f206cafdad9c86
496,Hide and Seek,Theatre of Tragedy,,2009,https://p.scdn.co/mp3-preview/ba98b8e91217388a444f20920f95b7c969356c7a?cid=774b29d4f13844c495f206cafdad9c86
497,O Tempo Não Pára,Cazuza,,1988,https://p.scdn.co/mp3-preview/d114173b1e2a79519c30d564b4ddb8935bf71554?cid=774b29d4f13844c495f206cafdad9c86
498,Boy Meets Girl,Junior Senior,,2003,https://p.scdn.co/mp3-preview/4c33110f71e8bd4ef9b2f26fbcb73ed6572a654f?cid=774b29d4f13844c495f206cafdad9c86
499,L.A. Blues,The Stooges,,1970,https://p.scdn.co/mp3-preview/f327f81018c00002a5a2a6305944768d3a99422e?cid=774b29d4f13844c495f206cafdad9c86
500,Always You,Amber Pacific,,2005,https://p.scdn.co/mp3-preview/1f93fda6e3f07ed6403b71085379bffa32ddd0aa?cid=774b29d4f13844c495f206cafdad9c86
